model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
13, 5, 0.7405062468113793, 0.00683319027793225, 0.2, 44.0, 106, 0.39636800024244523, 0.8167712224854363, 0.5061381492349837, 0.514148473739624, 0.7868337631225586, 0.6145081520080566, 845.6127593517303
13, 9, 0.7405062468113793, 0.00683319027793225, 0.2, 44.0, 198, 0.3373712963528103, 0.8587991330358717, 0.48214833272827995, 0.42681872844696045, 0.8358202576637268, 0.6591320633888245, 838.2239270210266
14, 3, 0.9971894508865411, 0.004333431654464998, 0.3, 60.0, 158, 0.4178355700439877, 0.797607441743215, 0.5497099558512369, 0.464705228805542, 0.777363657951355, 0.5404224991798401, 1140.6270949840546
14, 5, 0.9971894508865411, 0.004333431654464998, 0.3, 60.0, 73, 0.4064354830318027, 0.8102047310935127, 0.5754515197541978, 0.5303605794906616, 0.8228839039802551, 0.6847866177558899, 1136.4675831794739
14, 9, 0.9971894508865411, 0.004333431654464998, 0.3, 60.0, 73, 0.3446132739384969, 0.8605997231271532, 0.5444663365681967, 0.39442071318626404, 0.8330217599868774, 0.6788251399993896, 1134.7903361320496
15, 3, 0.8682180120200974, 0.001255957595216897, 0, 44.0, 106, 0.3606176773707072, 0.8345294329855177, 0.5664239724477133, 0.5003274083137512, 0.815920889377594, 0.4993872046470642, 855.3533360958099
15, 5, 0.8682180120200974, 0.001255957595216897, 0, 44.0, 95, 0.38391930527157253, 0.8230347037315369, 0.5393956038686964, 0.4845510423183441, 0.7946707606315613, 0.6405081152915955, 845.2404229640961
15, 9, 0.8682180120200974, 0.001255957595216897, 0, 44.0, 60, 0.289199087354872, 0.8760155638058981, 0.5414271155993143, 0.5654480457305908, 0.808768093585968, 0.5886049270629883, 846.4572825431824
16, 3, 0.9499506632078691, 0.004469366729083532, 0.2, 36.0, 100, 0.4736045565870073, 0.7546405792236328, 0.5229526824421353, 0.4355200529098511, 0.7972641587257385, 0.4817613959312439, 698.3667206764221
16, 5, 0.9499506632078691, 0.004469366729083532, 0.2, 36.0, 92, 0.3429739872614543, 0.8401033812099032, 0.49222857422298855, 0.49291783571243286, 0.7727271318435669, 0.6369529962539673, 693.8545496463776
16, 9, 0.9499506632078691, 0.004469366729083532, 0.2, 36.0, 137, 0.29487840996848214, 0.8785731063948737, 0.5576496124267578, 0.520254909992218, 0.8302232623100281, 0.6596903204917908, 682.1099910736084
17, 3, 0.7505655214217799, 0.005938764763367969, 0.4, 28.0, 123, 0.4284281333287557, 0.7790510323312547, 0.5089508030149672, 0.39858683943748474, 0.8233835697174072, 0.5625848770141602, 577.0736293792725
17, 5, 0.7505655214217799, 0.005938764763367969, 0.4, 28.0, 146, 0.3911353283458286, 0.8217287196053399, 0.5377339720726013, 0.47715944051742554, 0.8056425452232361, 0.6042343974113464, 572.4499654769897
17, 9, 0.7505655214217799, 0.005938764763367969, 0.4, 28.0, 138, 0.3472759856118096, 0.8596478634410434, 0.4889328678448995, 0.41790592670440674, 0.8311560750007629, 0.6288304924964905, 563.7887065410614
18, 3, 0.7641817756324361, 0.004118254970121977, 0.3, 46.0, 97, 0.5064055124918619, 0.7512183652983772, 0.4747156500816345, 0.44839757680892944, 0.784826397895813, 0.5348269939422607, 884.7463803291321
18, 5, 0.7641817756324361, 0.004118254970121977, 0.3, 46.0, 53, 0.4241616527239482, 0.8082227905591329, 0.5112586617469788, 0.5018166899681091, 0.8103446960449219, 0.6394519209861755, 887.0687489509583
18, 9, 0.7641817756324361, 0.004118254970121977, 0.3, 46.0, 85, 0.2051440179347992, 0.9160407582918803, 0.6488763954904344, 0.5900840759277344, 0.7957085371017456, 0.6619579195976257, 872.9679672718048
19, 3, 0.9519783223818084, 0.00043398440123689305, 0, 44.0, 119, 0.4513309101263682, 0.7772539986504449, 0.4738406340281169, 0.48878738284111023, 0.7972641587257385, 0.46829667687416077, 849.6795601844788
19, 5, 0.9519783223818084, 0.00043398440123689305, 0, 44.0, 130, 0.41200633512602913, 0.8043033679326376, 0.5269845061832004, 0.5262319445610046, 0.7978055477142334, 0.6360107660293579, 849.30988240242
19, 9, 0.9519783223818084, 0.00043398440123689305, 0, 44.0, 161, 0.26629138323995805, 0.8877343138058981, 0.5460234747992622, 0.6138296127319336, 0.8059696555137634, 0.644502580165863, 840.5998666286469
20, 3, 0.8753442677323281, 0.0024365461107694526, 0, 56.0, 116, 0.3937797678841485, 0.8146391179826524, 0.48227669133080375, 0.49987301230430603, 0.7835826277732849, 0.441890686750412, 1064.782104730606
20, 5, 0.8753442677323281, 0.0024365461107694526, 0, 56.0, 104, 0.4090697765350342, 0.8087967104381986, 0.521869593196445, 0.5763524770736694, 0.7946707606315613, 0.6124342083930969, 1060.2526693344116
20, 9, 0.8753442677323281, 0.0024365461107694526, 0, 56.0, 62, 0.21048343843883938, 0.9143970012664795, 0.6155014832814535, 0.5007991194725037, 0.8022382855415344, 0.6431435346603394, 1042.1432044506073
21, 3, 0.9949502894755042, 0.0027065820881661744, 0.3, 52.0, 68, 0.48603397607803345, 0.7481896215014987, 0.5145760973294576, 0.442802369594574, 0.7935327887535095, 0.49392634630203247, 971.6648807525635
21, 5, 0.9949502894755042, 0.0027065820881661744, 0.3, 52.0, 66, 0.42403705252541435, 0.8032386700312296, 0.5629823803901672, 0.5476925373077393, 0.8056424856185913, 0.647464394569397, 968.5219061374664
21, 9, 0.9949502894755042, 0.0027065820881661744, 0.3, 52.0, 75, 0.3595002094904582, 0.8480853107240465, 0.5106851789686415, 0.38042891025543213, 0.8507456183433533, 0.6879504323005676, 965.1633670330048
22, 3, 0.718991941757976, 0.009663626696425955, 0.3, 52.0, 115, 0.4928520056936476, 0.7452893786960177, 0.49203891886605156, 0.43724164366722107, 0.784826397895813, 0.571797788143158, 969.1923322677612
22, 5, 0.718991941757976, 0.009663626696425955, 0.3, 52.0, 61, 0.42994284960958695, 0.7997779250144958, 0.5366954141192966, 0.4902353584766388, 0.836990475654602, 0.6540948152542114, 961.1623811721802
22, 9, 0.718991941757976, 0.009663626696425955, 0.3, 52.0, 67, 0.3930754992696974, 0.8381196127997504, 0.477582895093494, 0.4301963448524475, 0.8488799929618835, 0.693953275680542, 954.7180593013763
23, 3, 0.7198211055638449, 0.009503028367469954, 0.1, 54.0, 136, 0.43929533494843376, 0.7951849699020386, 0.521785146660275, 0.4857689142227173, 0.7761198878288269, 0.5551206469535828, 1051.1116898059845
23, 5, 0.7198211055638449, 0.009503028367469954, 0.1, 54.0, 200, 0.43863607115215725, 0.791004843182034, 0.46181673142645097, 0.4662158191204071, 0.7931033372879028, 0.5883528590202332, 1051.5478763580322
23, 9, 0.7198211055638449, 0.009503028367469954, 0.1, 54.0, 170, 0.40191731519169277, 0.8278145061598884, 0.5329656269815233, 0.3864133358001709, 0.8274248242378235, 0.6549235582351685, 1045.5613667964935
24, 3, 0.7072387282619774, 0.009129428588109483, 0.3, 50.0, 141, 0.41068775124020046, 0.8066094583935208, 0.5057200127177768, 0.5501320362091064, 0.771144688129425, 0.5458564162254333, 950.3944640159607
24, 5, 0.7072387282619774, 0.009129428588109483, 0.3, 50.0, 118, 0.42304015159606934, 0.8028796248965793, 0.5171384579605527, 0.4711816608905792, 0.7931033372879028, 0.6043229103088379, 947.0644867420197
24, 9, 0.7072387282619774, 0.009129428588109483, 0.3, 50.0, 171, 0.3074335389667087, 0.8706924981541104, 0.5146580868297153, 0.3863726258277893, 0.8376858830451965, 0.6731237173080444, 935.6932406425476
25, 3, 0.9954062146440426, 0.0038653646053938965, 0.3, 40.0, 56, 0.49235475063323975, 0.7447772026062012, 0.5047308603922526, 0.42667680978775024, 0.7873139381408691, 0.5176391005516052, 771.4928703308105
25, 5, 0.9954062146440426, 0.0038653646053938965, 0.3, 40.0, 62, 0.4320456186930339, 0.7986032565434774, 0.5350442594952054, 0.498727411031723, 0.8087772727012634, 0.6334074139595032, 771.9899272918701
25, 9, 0.9954062146440426, 0.0038653646053938965, 0.3, 40.0, 61, 0.34816157155566746, 0.8554245895809598, 0.5159916546609666, 0.38140976428985596, 0.8451485633850098, 0.6677592992782593, 763.4555060863495
26, 3, 0.9657074901733329, 0.009955734837027186, 0.1, 60.0, 87, 0.4750465949376424, 0.7599511477682326, 0.5041105614768134, 0.4448779225349426, 0.7810949683189392, 0.4902551770210266, 1145.6446704864502
26, 5, 0.9657074901733329, 0.009955734837027186, 0.1, 60.0, 67, 0.4204733901553684, 0.8090999590026008, 0.5040451155768501, 0.4993087649345398, 0.8056425452232361, 0.5874832272529602, 1150.9041492938995
26, 9, 0.9657074901733329, 0.009955734837027186, 0.1, 60.0, 182, 0.0784838745991389, 0.9702200558450487, 0.7664233048756918, 0.8569828271865845, 0.8022382855415344, 0.6297256946563721, 1144.4934296607971
27, 3, 0.9237365710431925, 0.0017037086543539538, 0.3, 48.0, 65, 0.44668228096432155, 0.7763657569885254, 0.5309648248884413, 0.4213997721672058, 0.7960203886032104, 0.4590859115123749, 905.9563043117523
27, 5, 0.9237365710431925, 0.0017037086543539538, 0.3, 48.0, 118, 0.35536184575822616, 0.8313545849588182, 0.5795300735367669, 0.5531561970710754, 0.8040751218795776, 0.6334235668182373, 909.236321926117
27, 9, 0.9237365710431925, 0.0017037086543539538, 0.3, 48.0, 63, 0.25694886843363446, 0.8911245399051242, 0.579557200272878, 0.5234285593032837, 0.838618814945221, 0.6502918004989624, 886.264102935791
28, 3, 0.7054756219519647, 0.009341107997274162, 0.4, 54.0, 79, 0.48632941643397015, 0.753216564655304, 0.49223724669880337, 0.44414448738098145, 0.7798512578010559, 0.4859495162963867, 1066.4768500328064
28, 5, 0.7054756219519647, 0.009341107997274162, 0.4, 54.0, 75, 0.4394236207008362, 0.797507127126058, 0.5319826338026259, 0.5150378942489624, 0.7413792014122009, 0.607814371585846, 1058.7131197452545
28, 9, 0.7054756219519647, 0.009341107997274162, 0.4, 54.0, 155, 0.23817717035611471, 0.9021340674824185, 0.6081202758683099, 0.5170587301254272, 0.8069024682044983, 0.6747180223464966, 1046.0394065380096
29, 3, 0.9771584780562071, 0.0027351066864481875, 0.4, 40.0, 191, 0.2939233448770311, 0.876516706413693, 0.5917465686798096, 0.5401639342308044, 0.8059706091880798, 0.4747333824634552, 775.6512606143951
29, 5, 0.9771584780562071, 0.0027351066864481875, 0.4, 40.0, 54, 0.40894515646828544, 0.8047067655457391, 0.542306019200219, 0.5140629410743713, 0.8025076985359192, 0.6269500255584717, 775.9539487361908
29, 9, 0.9771584780562071, 0.0027351066864481875, 0.4, 40.0, 59, 0.3335840106010437, 0.8623732328414917, 0.5194063981374105, 0.4323081970214844, 0.8358202576637268, 0.6641426682472229, 764.3047201633453
30, 3, 0.8555480678048626, 0.0020128599079569176, 0.3, 56.0, 172, 0.46945306327607894, 0.7575631075435214, 0.5298381249109904, 0.42907166481018066, 0.7947765588760376, 0.5438020825386047, 1061.301200389862
30, 5, 0.8555480678048626, 0.0020128599079569176, 0.3, 56.0, 128, 0.2879159185621474, 0.8722142577171326, 0.6135121319029067, 0.5654535293579102, 0.7899685502052307, 0.6459853649139404, 1062.4453313350677
30, 9, 0.8555480678048626, 0.0020128599079569176, 0.3, 56.0, 74, 0.1752379917436176, 0.9284242060449388, 0.6476833290523953, 0.7463699579238892, 0.7901114821434021, 0.5933377742767334, 1052.2242004871368
31, 3, 0.7946088827926447, 0.003529340818441107, 0.3, 52.0, 171, 0.47978585958480835, 0.749678201145596, 0.5278538134362962, 0.41777580976486206, 0.8034831285476685, 0.5404515862464905, 974.4303686618805
31, 5, 0.7946088827926447, 0.003529340818441107, 0.3, 52.0, 176, 0.44478288624021745, 0.798612634340922, 0.5101606912083096, 0.5111003518104553, 0.802507758140564, 0.6391878724098206, 972.1000607013702
31, 9, 0.7946088827926447, 0.003529340818441107, 0.3, 52.0, 143, 0.2675043013360765, 0.8878460460238986, 0.5763503313064575, 0.5007451772689819, 0.8190292716026306, 0.680210530757904, 961.7191586494446
32, 3, 0.72511746024582, 0.0007033006705910468, 0.3, 60.0, 81, 0.4640580481953091, 0.7631353139877319, 0.45382638772328693, 0.4702850580215454, 0.7860701680183411, 0.4756999909877777, 1152.9700665473938
32, 5, 0.72511746024582, 0.0007033006705910468, 0.3, 60.0, 94, 0.3822971350616879, 0.8196396695242988, 0.5355345474349128, 0.47561952471733093, 0.8228839039802551, 0.6610383987426758, 1141.8936173915863
32, 9, 0.72511746024582, 0.0007033006705910468, 0.3, 60.0, 79, 0.33785859412617153, 0.8510499265458848, 0.4889715976185269, 0.45585596561431885, 0.8358202576637268, 0.6511647701263428, 1136.7824761867523
33, 3, 0.9245065781488891, 0.005013858711952835, 0.1, 56.0, 151, 0.4793807665506999, 0.7783165838983324, 0.48181314600838554, 0.41049420833587646, 0.8171646595001221, 0.5889937877655029, 1060.672866344452
33, 5, 0.9245065781488891, 0.005013858711952835, 0.1, 56.0, 120, 0.40454414155748153, 0.8147340946727328, 0.4648222161663903, 0.446108877658844, 0.8260186910629272, 0.6291301250457764, 1062.550048828125
33, 9, 0.9245065781488891, 0.005013858711952835, 0.1, 56.0, 154, 0.20368336968951756, 0.9169004890653822, 0.6176229781574674, 0.549062967300415, 0.82182776927948, 0.6925253868103027, 1050.6913630962372
34, 3, 0.9389246544424154, 0.007589477235880925, 0.1, 48.0, 96, 0.533885637919108, 0.7189245091544257, 0.5240284105141958, 0.4654335379600525, 0.773632287979126, 0.5690107941627502, 903.2332582473755
34, 5, 0.9389246544424154, 0.007589477235880925, 0.1, 48.0, 128, 0.31167447566986084, 0.8634247250027127, 0.5799944996833801, 0.5854980945587158, 0.7899685502052307, 0.5881305932998657, 896.220617055893
34, 9, 0.9389246544424154, 0.007589477235880925, 0.1, 48.0, 188, 0.1871238516436683, 0.9234045015441047, 0.6600368089146085, 0.6996021270751953, 0.8031711578369141, 0.6469308137893677, 885.0650005340576
35, 3, 0.9086709698834722, 0.005268477120634626, 0.1, 56.0, 157, 0.33083439204427934, 0.8553185198042128, 0.5527586142222086, 0.5551893711090088, 0.8208960294723511, 0.5097705721855164, 1065.8372349739075
35, 5, 0.9086709698834722, 0.005268477120634626, 0.1, 56.0, 184, 0.3171704113483429, 0.8606587648391724, 0.5525783101717631, 0.49192488193511963, 0.8244513273239136, 0.6384739875793457, 1065.6032984256744
35, 9, 0.9086709698834722, 0.005268477120634626, 0.1, 56.0, 95, 0.3509780632125007, 0.8487313124868605, 0.5133816599845886, 0.3760504424571991, 0.8423501253128052, 0.6628531813621521, 1059.09294962883
36, 3, 0.8853531946220861, 0.003168820376314397, 0.1, 42.0, 67, 0.46819526619381374, 0.7625587383906046, 0.5268736614121331, 0.4341878294944763, 0.7910451889038086, 0.5224961042404175, 817.0039100646973
36, 5, 0.8853531946220861, 0.003168820376314397, 0.1, 42.0, 94, 0.35002945529090035, 0.8323880036671957, 0.5836597084999084, 0.5500267744064331, 0.7727271914482117, 0.6292924880981445, 820.2142584323883
36, 9, 0.8853531946220861, 0.003168820376314397, 0.1, 42.0, 61, 0.23723447653982374, 0.907063795460595, 0.59625111023585, 0.5171660780906677, 0.8246262669563293, 0.6564909815788269, 810.1677417755127
37, 3, 0.926793693564828, 0.0013665509602120208, 0.1, 52.0, 74, 0.48466071155336166, 0.752495010693868, 0.48026172320048016, 0.49452483654022217, 0.7947765588760376, 0.4866955578327179, 977.0270233154297
37, 5, 0.926793693564828, 0.0013665509602120208, 0.1, 52.0, 78, 0.372775223520067, 0.8252515726619296, 0.5552918513615926, 0.5494717359542847, 0.8119121193885803, 0.6237643361091614, 962.3709592819214
37, 9, 0.926793693564828, 0.0013665509602120208, 0.1, 52.0, 97, 0.2138034866915809, 0.9114896655082703, 0.6028118133544922, 0.6360317468643188, 0.7714548110961914, 0.5890329480171204, 956.6705038547516
38, 3, 0.8472555656622258, 0.00018185635842138325, 0.1, 36.0, 165, 0.4046930538283454, 0.8123943275875516, 0.4434202015399933, 0.4522838592529297, 0.8009955286979675, 0.4494878947734833, 686.0130767822266
38, 5, 0.8472555656622258, 0.00018185635842138325, 0.1, 36.0, 196, 0.4081308841705322, 0.8027160366376241, 0.4706115358405643, 0.5019698739051819, 0.819749116897583, 0.6261365413665771, 680.9015688896179
38, 9, 0.8472555656622258, 0.00018185635842138325, 0.1, 36.0, 190, 0.3216492070092095, 0.8630848593182034, 0.5267034371693929, 0.4599335193634033, 0.8302232623100281, 0.6056777238845825, 684.1384992599487
39, 3, 0.8207496637050128, 0.005301199844839636, 0.4, 58.0, 53, 0.4524574213557773, 0.7727525035540262, 0.5239481528600057, 0.4497940242290497, 0.784826397895813, 0.42203807830810547, 1122.3131747245789
39, 5, 0.8207496637050128, 0.005301199844839636, 0.4, 58.0, 178, 0.2753212981753879, 0.8808639115757413, 0.6372979813151889, 0.5653895139694214, 0.7899685502052307, 0.6474466323852539, 1121.5998911857605
39, 9, 0.8207496637050128, 0.005301199844839636, 0.4, 58.0, 135, 0.3980795542399089, 0.8267815775341458, 0.5802795423401726, 0.36261385679244995, 0.8638052940368652, 0.6927947402000427, 1103.0654609203339
40, 3, 0.9729831236048867, 0.0007508890730356791, 0.1, 24.0, 71, 0.49509554439120823, 0.734917528099484, 0.4516509771347046, 0.42767834663391113, 0.7960203886032104, 0.46841031312942505, 512.978045463562
40, 5, 0.9729831236048867, 0.0007508890730356791, 0.1, 24.0, 195, 0.3744828502337138, 0.8299715916315714, 0.5530891550911797, 0.5058823823928833, 0.8119121193885803, 0.630009651184082, 505.68032026290894
40, 9, 0.9729831236048867, 0.0007508890730356791, 0.1, 24.0, 95, 0.3588320877816942, 0.850740373134613, 0.497965759701199, 0.38905084133148193, 0.8442157506942749, 0.6603754162788391, 502.66026186943054
41, 3, 0.8076029073509055, 0.0075301919793947306, 0.1, 46.0, 99, 0.531862325138516, 0.7313424944877625, 0.5004961887995402, 0.4827294647693634, 0.7723885178565979, 0.59903484582901, 884.0886564254761
41, 5, 0.8076029073509055, 0.0075301919793947306, 0.1, 46.0, 64, 0.42877285679181415, 0.8024509814050462, 0.5002867546346452, 0.5431803464889526, 0.7774293422698975, 0.6143373250961304, 883.8389415740967
41, 9, 0.8076029073509055, 0.0075301919793947306, 0.1, 46.0, 124, 0.2365226944287618, 0.909522102938758, 0.6193504730860392, 0.6023973226547241, 0.8171636462211609, 0.6348865032196045, 875.5793890953064
42, 3, 0.8351915998798489, 0.002076938597443296, 0, 50.0, 55, 0.4721522066328261, 0.7585113048553467, 0.501581781440311, 0.4563634395599365, 0.7835825085639954, 0.4759678244590759, 940.28560090065
42, 5, 0.8351915998798489, 0.002076938597443296, 0, 50.0, 129, 0.398921400308609, 0.8106433086925082, 0.5829077164332072, 0.548493504524231, 0.7601879835128784, 0.6620144844055176, 929.5454268455505
42, 9, 0.8351915998798489, 0.002076938597443296, 0, 50.0, 56, 0.2244125505288442, 0.9071748190455966, 0.5968541105588278, 0.5802004337310791, 0.8003726005554199, 0.6146923303604126, 924.111076593399
43, 3, 0.7874469389262051, 0.00030641178757848185, 0.4, 54.0, 111, 0.4578741855091519, 0.7669420573446486, 0.4201716250843472, 0.43897292017936707, 0.8059705495834351, 0.4507645070552826, 1047.9753530025482
43, 5, 0.7874469389262051, 0.00030641178757848185, 0.4, 54.0, 193, 0.37190086974038017, 0.8268961376614041, 0.5447865989473131, 0.4899366497993469, 0.8291534781455994, 0.6252269744873047, 1047.2556321620941
43, 9, 0.7874469389262051, 0.00030641178757848185, 0.4, 54.0, 64, 0.3765111698044671, 0.8424547976917691, 0.480086581574546, 0.41897282004356384, 0.8162307143211365, 0.6082699298858643, 1039.8983206748962
