model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
19, 9, 0.7674227065892781, 0.00037756557156347267, 0, 38.0, 108, 0.31615922242954575, 0.8710486314900757, 0.5270574346574615, 0.3724546432495117, 0.8516791462898254, 0.6797407865524292, 1049.180692434311
20, 3, 0.8206039935593262, 0.000858755821158203, 0.4, 58.0, 106, 0.3029496733287525, 0.8627870538819886, 0.5903163325854923, 0.548860490322113, 0.7761194705963135, 0.4888787865638733, 1201.0168192386627
20, 5, 0.8206039935593262, 0.000858755821158203, 0.4, 58.0, 82, 0.2968383867789943, 0.8761180114608479, 0.5602597098845941, 0.4915579557418823, 0.8040752410888672, 0.660244882106781, 1327.2018837928772
20, 9, 0.8206039935593262, 0.000858755821158203, 0.4, 58.0, 63, 0.32575982578940355, 0.8694541892125945, 0.4994293240962245, 0.4628736078739166, 0.8152985572814941, 0.6471893787384033, 1040.6049168109894
21, 3, 0.869833871321871, 0.0006457666101880753, 0, 22.0, 102, 0.40185838507574756, 0.8157741600427235, 0.5111615405597061, 0.5209671258926392, 0.7711443305015564, 0.482279896736145, 1201.2554647922516
21, 5, 0.869833871321871, 0.0006457666101880753, 0, 22.0, 60, 0.394171227008004, 0.829835946225042, 0.4653081503724066, 0.5281533002853394, 0.7648903131484985, 0.5270512104034424, 1331.3599362373352
21, 9, 0.869833871321871, 0.0006457666101880753, 0, 22.0, 72, 0.3225947723848164, 0.8712478591593954, 0.527308658954058, 0.414661169052124, 0.8246268630027771, 0.6238992214202881, 1044.7229223251343
22, 3, 0.7722020684966958, 0.006866335459092325, 0.2, 20.0, 106, 0.15701254205258952, 0.9376841285627543, 0.7008447314439309, 0.6591820120811462, 0.8072139620780945, 0.4890022575855255, 1203.0218558311462
22, 5, 0.7722020684966958, 0.006866335459092325, 0.2, 20.0, 188, 0.06392813766910056, 0.9773787724507319, 0.7965063457881217, 1.1932835578918457, 0.7382445335388184, 0.5140722990036011, 1331.5336701869965
22, 9, 0.7722020684966958, 0.006866335459092325, 0.2, 20.0, 55, 0.24076870563080452, 0.9070526002772538, 0.5680225572543458, 0.5381888151168823, 0.8404850363731384, 0.6674906611442566, 1043.800143480301
