model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
38, 9, 0.9499901121615983, 0.0013465238901843642, 0, 28.0, 90, 0.3717183675665461, 0.8483551035691896, 0.6868600821445412, 0.3569919764995575, 0.8768657445907593, 0.6561625003814697, 161.89141726493835
39, 3, 0.8710866496330191, 0.0032545414162227716, 0.2, 20.0, 135, 0.4079617036662939, 0.7845656118320145, 0.6648408503932808, 0.5450217127799988, 0.7686567902565002, 0.5694233775138855, 218.0036461353302
39, 5, 0.8710866496330191, 0.0032545414162227716, 0.2, 20.0, 119, 0.33809767574690863, 0.8506005245039241, 0.661028464878746, 0.7564605474472046, 0.7523510456085205, 0.6183070540428162, 209.36642384529114
39, 9, 0.8710866496330191, 0.0032545414162227716, 0.2, 20.0, 53, 0.3757139799310663, 0.8509975066413363, 0.6979720830793247, 0.4111950397491455, 0.825559675693512, 0.5975703001022339, 161.50413370132446
40, 3, 0.7652624365246298, 0.0004300245844177493, 0, 24.0, 117, 0.47226590136535296, 0.7512826044140881, 0.6002883319636337, 0.47143328189849854, 0.8022388815879822, 0.4825788736343384, 232.725350856781
40, 5, 0.7652624365246298, 0.0004300245844177493, 0, 24.0, 184, 0.41462035068736663, 0.8082756120248599, 0.5978349024923959, 0.6727312803268433, 0.7131661772727966, 0.42843863368034363, 215.44472551345825
40, 9, 0.7652624365246298, 0.0004300245844177493, 0, 24.0, 173, 0.3675229845724647, 0.8483176369148266, 0.6891284649847449, 0.37964004278182983, 0.8348880410194397, 0.6594285368919373, 173.04664874076843
41, 3, 0.7364016860998615, 0.005345003766343083, 0.3, 48.0, 101, 0.36328546095440406, 0.8221076109937129, 0.6864244896946973, 0.5632522106170654, 0.7587065100669861, 0.556756317615509, 231.8059287071228
41, 5, 0.7364016860998615, 0.005345003766343083, 0.3, 48.0, 128, 0.11106513891651958, 0.9602204484723643, 0.869916479645191, 0.9811398983001709, 0.808777391910553, 0.5907612442970276, 214.43189787864685
41, 9, 0.7364016860998615, 0.005345003766343083, 0.3, 48.0, 82, 0.26192048416976693, 0.8970615296609572, 0.7680494003094838, 0.48806315660476685, 0.8554104566574097, 0.645508885383606, 172.3814868927002
42, 3, 0.8025680415957941, 0.0012402948226300137, 0, 32.0, 122, 0.4295980060373554, 0.7766289417070287, 0.6703067893290338, 0.49829035997390747, 0.8034826517105103, 0.503078281879425, 232.85209202766418
42, 5, 0.8025680415957941, 0.0012402948226300137, 0, 32.0, 148, 0.3443536917125038, 0.8426967592396865, 0.6537225140695634, 0.615054726600647, 0.7413793206214905, 0.5498678684234619, 214.9860715866089
42, 9, 0.8025680415957941, 0.0012402948226300137, 0, 32.0, 110, 0.35830308255709936, 0.8514163937809441, 0.6970003987587349, 0.45341089367866516, 0.8246269226074219, 0.6264946460723877, 173.65416884422302
