model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, tf_length, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
42, 5, 0.7790984177093554, 0.002091725569158646, 0.1, 50.0, 30.0, 118, 0.32099926471710205, 0.8480024933815002, 0.49960795044898987, 0.4355137050151825, 0.819749116897583, 0.6842811107635498, 36.61699843406677
42, 9, 0.7790984177093554, 0.002091725569158646, 0.1, 50.0, 30.0, 195, 0.1976747214794159, 0.9282101988792419, 0.6806601881980896, 0.49499791860580444, 0.808768093585968, 0.6431519985198975, 38.246999740600586
43, 3, 0.7209783526305842, 0.007673335235322013, 0.3, 42.0, 10.0, 139, 0.47268351912498474, 0.752998411655426, 0.4755951762199402, 0.4402032792568207, 0.8034830689430237, 0.6312254667282104, 38.006000995635986
43, 5, 0.7209783526305842, 0.007673335235322013, 0.3, 42.0, 10.0, 55, 0.48584040999412537, 0.7664737105369568, 0.39952757954597473, 0.4432923197746277, 0.7899685502052307, 0.6094658970832825, 34.793999433517456
43, 9, 0.7209783526305842, 0.007673335235322013, 0.3, 42.0, 10.0, 64, 0.3846745789051056, 0.8356761932373047, 0.48769649863243103, 0.38041695952415466, 0.8460814356803894, 0.6752210855484009, 36.59000086784363
44, 3, 0.9210026681691506, 0.00010915286548889534, 0.4, 38.0, 40.0, 190, 0.5309478640556335, 0.7245980501174927, 0.39848968386650085, 0.5125411748886108, 0.732587456703186, 0.28774943947792053, 37.25400137901306
44, 5, 0.9210026681691506, 0.00010915286548889534, 0.4, 38.0, 40.0, 183, 0.48379653692245483, 0.7806630730628967, 0.3742210865020752, 0.528944730758667, 0.7852663397789001, 0.42884230613708496, 35.56999659538269
44, 9, 0.9210026681691506, 0.00010915286548889534, 0.4, 38.0, 40.0, 105, 0.5037763714790344, 0.8273800015449524, 0.5070072412490845, 0.5510799884796143, 0.8162307143211365, 0.6435647010803223, 37.25800275802612
45, 3, 0.9741664826466255, 0.0052265319283147016, 0.2, 22.0, 30.0, 167, 0.3811943233013153, 0.824129581451416, 0.6214620471000671, 0.5032097101211548, 0.7761198878288269, 0.5982584953308105, 34.92699909210205
45, 5, 0.9741664826466255, 0.0052265319283147016, 0.2, 22.0, 30.0, 142, 0.34024283289909363, 0.8513695001602173, 0.6115193367004395, 0.49918338656425476, 0.8103446960449219, 0.6746689677238464, 32.679001808166504
45, 9, 0.9741664826466255, 0.0052265319283147016, 0.2, 22.0, 30.0, 99, 0.3216753304004669, 0.866946280002594, 0.7088069915771484, 0.36101043224334717, 0.8376858830451965, 0.6664587259292603, 34.44599914550781
46, 3, 0.9058240152131691, 0.003516517220627885, 0.4, 56.0, 20.0, 107, 0.4277559518814087, 0.7845253944396973, 0.5772753357887268, 0.46138256788253784, 0.7823387980461121, 0.5982791185379028, 38.73420548439026
46, 5, 0.9058240152131691, 0.003516517220627885, 0.4, 56.0, 20.0, 73, 0.38397592306137085, 0.8256362676620483, 0.5325824618339539, 0.43130674958229065, 0.8338556289672852, 0.6375839114189148, 37.728981018066406
46, 9, 0.9058240152131691, 0.003516517220627885, 0.4, 56.0, 20.0, 99, 0.3060053884983063, 0.8691798448562622, 0.5808857679367065, 0.4585910439491272, 0.8311561346054077, 0.6744751334190369, 39.12100028991699
47, 3, 0.9359148809098485, 0.0006629597248845211, 0.1, 28.0, 30.0, 112, 0.4472574293613434, 0.7832226157188416, 0.43063241243362427, 0.49239686131477356, 0.7574631571769714, 0.4317692816257477, 35.04500102996826
47, 5, 0.9359148809098485, 0.0006629597248845211, 0.1, 28.0, 30.0, 136, 0.355658620595932, 0.8470405340194702, 0.5440531969070435, 0.43758082389831543, 0.8322882652282715, 0.5412864685058594, 33.613001585006714
47, 9, 0.9359148809098485, 0.0006629597248845211, 0.1, 28.0, 30.0, 156, 0.3820033669471741, 0.8522685170173645, 0.6307846903800964, 0.4093919098377228, 0.8414172530174255, 0.6526643633842468, 35.16000008583069
48, 3, 0.7428882691296617, 0.00996811439105313, 0.4, 52.0, 40.0, 85, 0.4315921664237976, 0.7879126071929932, 0.5265231132507324, 0.43903982639312744, 0.8034830689430237, 0.6343485713005066, 39.20998001098633
48, 5, 0.7428882691296617, 0.00996811439105313, 0.4, 52.0, 40.0, 132, 0.3594236373901367, 0.8326106667518616, 0.5938727259635925, 0.5295336842536926, 0.7884011268615723, 0.6692973971366882, 37.732001543045044
48, 9, 0.7428882691296617, 0.00996811439105313, 0.4, 52.0, 40.0, 62, 0.35623231530189514, 0.8567356467247009, 0.6151076555252075, 0.47802457213401794, 0.8339545726776123, 0.685160756111145, 38.93598031997681
49, 3, 0.7771507864397683, 0.0014314074940437503, 0.3, 34.0, 50.0, 162, 0.4167468845844269, 0.825432300567627, 0.6344763040542603, 0.49500566720962524, 0.7935327887535095, 0.6114206314086914, 36.713998317718506
49, 5, 0.7771507864397683, 0.0014314074940437503, 0.3, 34.0, 50.0, 121, 0.3009227514266968, 0.8742167353630066, 0.6446520090103149, 0.5335073471069336, 0.7789967060089111, 0.5312210321426392, 35.33699989318848
49, 9, 0.7771507864397683, 0.0014314074940437503, 0.3, 34.0, 50.0, 60, 0.3267399072647095, 0.8666271567344666, 0.5390791296958923, 0.46023887395858765, 0.8227606415748596, 0.6329147219657898, 36.95599937438965
50, 3, 0.7003449493909658, 0.0002561699192476428, 0.2, 38.0, 10.0, 197, 0.4582318961620331, 0.7780115604400635, 0.4368884563446045, 0.46746569871902466, 0.7786074280738831, 0.5246163606643677, 36.14399981498718
50, 5, 0.7003449493909658, 0.0002561699192476428, 0.2, 38.0, 10.0, 184, 0.4016757607460022, 0.8208262324333191, 0.4934254586696625, 0.44101646542549133, 0.8213165402412415, 0.5499973297119141, 34.763999938964844
50, 9, 0.7003449493909658, 0.0002561699192476428, 0.2, 38.0, 10.0, 142, 0.40765029191970825, 0.8312090039253235, 0.5309558510780334, 0.40328776836395264, 0.8348874449729919, 0.6385568380355835, 35.99898076057434
51, 3, 0.8366184729886966, 0.0039725173777412125, 0.4, 58.0, 20.0, 64, 0.466208279132843, 0.7686315774917603, 0.4716825783252716, 0.4467547535896301, 0.8047268986701965, 0.6075493693351746, 39.66399884223938
51, 5, 0.8366184729886966, 0.0039725173777412125, 0.4, 58.0, 20.0, 126, 0.3960994482040405, 0.8114468455314636, 0.6054293513298035, 0.48456519842147827, 0.7993729710578918, 0.6834825277328491, 37.7929790019989
51, 9, 0.8366184729886966, 0.0039725173777412125, 0.4, 58.0, 20.0, 105, 0.3649892807006836, 0.8414196372032166, 0.590991735458374, 0.5218043923377991, 0.7891786694526672, 0.6743050813674927, 40.17000126838684
52, 3, 0.8615571973586782, 0.0054371420255434, 0.1, 50.0, 50.0, 93, 0.42035186290740967, 0.8035457730293274, 0.6158113479614258, 0.4742237329483032, 0.7873138189315796, 0.5936841368675232, 39.62098050117493
52, 5, 0.8615571973586782, 0.0054371420255434, 0.1, 50.0, 50.0, 187, 0.1497267335653305, 0.9444421529769897, 0.7551608681678772, 0.655494213104248, 0.7570531368255615, 0.5618574023246765, 38.368998765945435
52, 9, 0.8615571973586782, 0.0054371420255434, 0.1, 50.0, 50.0, 89, 0.21976405382156372, 0.9074697494506836, 0.5540880560874939, 0.6324165463447571, 0.8078352808952332, 0.6228593587875366, 42.12499952316284
53, 3, 0.9925903727225249, 0.0027249722068912216, 0.4, 54.0, 30.0, 128, 0.4315224289894104, 0.7827014923095703, 0.5252342224121094, 0.4673594534397125, 0.7972641587257385, 0.5882797241210938, 39.09899973869324
53, 5, 0.9925903727225249, 0.0027249722068912216, 0.4, 54.0, 30.0, 65, 0.40362274646759033, 0.7919664978981018, 0.48121848702430725, 0.528476893901825, 0.7507836222648621, 0.5636932253837585, 37.20500040054321
53, 9, 0.9925903727225249, 0.0027249722068912216, 0.4, 54.0, 30.0, 147, 0.26609867811203003, 0.9017263054847717, 0.673410952091217, 0.5207669734954834, 0.7322758436203003, 0.677323579788208, 39.60899829864502
54, 3, 0.9440553227498516, 0.0022641311212516658, 0.3, 40.0, 60.0, 89, 0.3832353353500366, 0.8298617005348206, 0.6258441209793091, 0.4575781226158142, 0.8022392392158508, 0.567694902420044, 38.2959988117218
54, 5, 0.9440553227498516, 0.0022641311212516658, 0.3, 40.0, 60.0, 80, 0.3188351094722748, 0.8506479263305664, 0.5489912629127502, 0.5974041223526001, 0.7460814118385315, 0.4770616292953491, 36.97188591957092
54, 9, 0.9440553227498516, 0.0022641311212516658, 0.3, 40.0, 60.0, 156, 0.11358045041561127, 0.9588421583175659, 0.7155742049217224, 0.5755924582481384, 0.812499463558197, 0.7597976326942444, 39.89797925949097
55, 3, 0.7959603674677891, 0.008328810030485695, 0.2, 42.0, 40.0, 119, 0.365419864654541, 0.8314250707626343, 0.48372364044189453, 0.4953514337539673, 0.7960203886032104, 0.618127703666687, 37.84898138046265
55, 5, 0.7959603674677891, 0.008328810030485695, 0.2, 42.0, 40.0, 53, 0.42603135108947754, 0.8027889132499695, 0.4914381206035614, 0.47713446617126465, 0.8119121193885803, 0.6458388566970825, 36.134979248046875
55, 9, 0.7959603674677891, 0.008328810030485695, 0.2, 42.0, 40.0, 62, 0.26709914207458496, 0.8982164263725281, 0.5639142990112305, 0.4373500943183899, 0.8358202576637268, 0.6810241937637329, 39.30998086929321
56, 3, 0.911961954731214, 0.00018102287385036916, 0.1, 36.0, 20.0, 50, 0.6262681484222412, 0.7391890287399292, 0.3691776990890503, 0.6160444021224976, 0.777363657951355, 0.36908450722694397, 36.49097967147827
56, 5, 0.911961954731214, 0.00018102287385036916, 0.1, 36.0, 20.0, 51, 0.6350306272506714, 0.7833086252212524, 0.41035589575767517, 0.6245874166488647, 0.8040751218795776, 0.542198121547699, 34.677980184555054
56, 9, 0.911961954731214, 0.00018102287385036916, 0.1, 36.0, 20.0, 147, 0.49784189462661743, 0.8091922998428345, 0.4864363968372345, 0.5329688191413879, 0.8264918923377991, 0.6599738597869873, 37.486971378326416
57, 3, 0.8770918657924273, 0.0009913251524827547, 0.4, 46.0, 10.0, 197, 0.465495765209198, 0.7743637561798096, 0.47277501225471497, 0.4500875473022461, 0.7985079288482666, 0.5793787240982056, 37.59299683570862
57, 5, 0.8770918657924273, 0.0009913251524827547, 0.4, 46.0, 10.0, 183, 0.3972941040992737, 0.8066368103027344, 0.5490761399269104, 0.44165849685668945, 0.8338556289672852, 0.6022046208381653, 35.75597858428955
57, 9, 0.8770918657924273, 0.0009913251524827547, 0.4, 46.0, 10.0, 62, 0.39930593967437744, 0.8328043818473816, 0.4931321442127228, 0.3865130543708801, 0.838618814945221, 0.6620157957077026, 38.107001543045044
58, 3, 0.8933178251283628, 0.0005819058697722699, 0.1, 32.0, 30.0, 150, 0.3858286142349243, 0.8262138962745667, 0.4406734108924866, 0.4679369330406189, 0.7848262786865234, 0.5613875389099121, 36.075998067855835
58, 5, 0.8933178251283628, 0.0005819058697722699, 0.1, 32.0, 30.0, 111, 0.4139131009578705, 0.811927855014801, 0.4464015066623688, 0.4857136011123657, 0.8009403347969055, 0.5132048726081848, 36.0689799785614
58, 9, 0.8933178251283628, 0.0005819058697722699, 0.1, 32.0, 30.0, 111, 0.3845144808292389, 0.8388670086860657, 0.527367353439331, 0.39463555812835693, 0.8442157506942749, 0.634461522102356, 36.114980936050415
59, 3, 0.8558100815469727, 0.0018366945634229318, 0.4, 46.0, 80.0, 141, 0.44058337807655334, 0.785306990146637, 0.5441101789474487, 0.48816901445388794, 0.7960203886032104, 0.643313467502594, 40.428998947143555
59, 5, 0.8558100815469727, 0.0018366945634229318, 0.4, 46.0, 80.0, 74, 0.4125075936317444, 0.8020674586296082, 0.555276095867157, 0.5547900199890137, 0.7539183497428894, 0.5250337719917297, 39.992980003356934
59, 9, 0.8558100815469727, 0.0018366945634229318, 0.4, 46.0, 80.0, 133, 0.14624536037445068, 0.9473550915718079, 0.7194963693618774, 0.48747003078460693, 0.8311560750007629, 0.6500003933906555, 40.582000732421875
60, 3, 0.8248067072003127, 0.006242433622626722, 0.3, 28.0, 60.0, 197, 0.21245184540748596, 0.9132389426231384, 0.767048716545105, 0.5635524392127991, 0.777363657951355, 0.5745487213134766, 37.383177280426025
60, 5, 0.8248067072003127, 0.006242433622626722, 0.3, 28.0, 60.0, 136, 0.3084501028060913, 0.8660398125648499, 0.69722580909729, 0.5605147480964661, 0.753918468952179, 0.6058439612388611, 36.275980710983276
60, 9, 0.8248067072003127, 0.006242433622626722, 0.3, 28.0, 60.0, 124, 0.17350724339485168, 0.9326773881912231, 0.581828236579895, 0.8124505281448364, 0.7957085371017456, 0.6242622137069702, 36.76606369018555
61, 3, 0.8068939764990034, 0.0012024289716320105, 0.2, 22.0, 40.0, 165, 0.4218387007713318, 0.8124046325683594, 0.4928225874900818, 0.4812503755092621, 0.7798512578010559, 0.4547695517539978, 35.84999918937683
61, 5, 0.8068939764990034, 0.0012024289716320105, 0.2, 22.0, 40.0, 133, 0.3735591471195221, 0.8453570008277893, 0.6069570779800415, 0.47168129682540894, 0.7868337631225586, 0.6396632790565491, 36.773000717163086
61, 9, 0.8068939764990034, 0.0012024289716320105, 0.2, 22.0, 40.0, 152, 0.3690524697303772, 0.8554592728614807, 0.612761378288269, 0.555281937122345, 0.7835816740989685, 0.6179263591766357, 35.690998792648315
62, 3, 0.9655924069856054, 0.003917397867603149, 0.4, 58.0, 10.0, 123, 0.42800280451774597, 0.7837437391281128, 0.5495055317878723, 0.4951372444629669, 0.7786074280738831, 0.6120589375495911, 38.86500024795532
62, 5, 0.9655924069856054, 0.003917397867603149, 0.4, 58.0, 10.0, 72, 0.4064006507396698, 0.7982195019721985, 0.5408027768135071, 0.44258835911750793, 0.8322882652282715, 0.6155674457550049, 37.530001401901245
62, 9, 0.9655924069856054, 0.003917397867603149, 0.4, 58.0, 10.0, 176, 0.3243483304977417, 0.855140209197998, 0.5057241320610046, 0.41569843888282776, 0.8376860022544861, 0.6935643553733826, 39.29897999763489
63, 3, 0.7675845650277271, 0.002952925566200953, 0.1, 28.0, 90.0, 76, 0.6663364171981812, 0.699324369430542, 0.3289629817008972, 0.5398513674736023, 0.8084582090377808, 0.5113450884819031, 38.3611536026001
63, 5, 0.7675845650277271, 0.002952925566200953, 0.1, 28.0, 90.0, 180, 0.3114144802093506, 0.8547364473342896, 0.6409817934036255, 0.6573602557182312, 0.7852663397789001, 0.5242751240730286, 36.423980474472046
63, 9, 0.7675845650277271, 0.002952925566200953, 0.1, 28.0, 90.0, 68, 0.2626349925994873, 0.89662104845047, 0.582247257232666, 0.406859815120697, 0.8414173126220703, 0.602540135383606, 38.689980030059814
64, 3, 0.7139900432083331, 0.008261443192954186, 0, 32.0, 50.0, 137, 0.39795756340026855, 0.8045880794525146, 0.5901677012443542, 0.4265371561050415, 0.7985079288482666, 0.6373770833015442, 36.922980070114136
64, 5, 0.7139900432083331, 0.008261443192954186, 0, 32.0, 50.0, 61, 0.4004386067390442, 0.8078393936157227, 0.49463316798210144, 0.491978257894516, 0.8087772727012634, 0.6176400184631348, 35.45598006248474
64, 9, 0.7139900432083331, 0.008261443192954186, 0, 32.0, 50.0, 175, 0.0998138040304184, 0.9645856618881226, 0.6819337010383606, 0.6803221702575684, 0.8134322762489319, 0.6055142879486084, 37.65898060798645
65, 3, 0.8755112573071362, 0.00040436126656936364, 0.1, 52.0, 20.0, 166, 0.41046643257141113, 0.8118835687637329, 0.5854006409645081, 0.48703837394714355, 0.777363657951355, 0.5462815165519714, 38.56398034095764
65, 5, 0.8755112573071362, 0.00040436126656936364, 0.1, 52.0, 20.0, 126, 0.40946152806282043, 0.816497266292572, 0.5516778230667114, 0.41724175214767456, 0.826018750667572, 0.6051921248435974, 36.57098054885864
65, 9, 0.8755112573071362, 0.00040436126656936364, 0.1, 52.0, 20.0, 97, 0.3854391574859619, 0.8478012681007385, 0.5434048771858215, 0.40753859281539917, 0.8320889472961426, 0.6506016850471497, 39.440979957580566
66, 3, 0.7415352829315185, 0.009531081670560401, 0.4, 54.0, 40.0, 61, 0.48922932147979736, 0.7589911818504333, 0.513807475566864, 0.4723857045173645, 0.8059706091880798, 0.643132746219635, 39.83399987220764
66, 5, 0.7415352829315185, 0.009531081670560401, 0.4, 54.0, 40.0, 76, 0.42664679884910583, 0.810965895652771, 0.6004081964492798, 0.43909895420074463, 0.7852663397789001, 0.68317711353302, 38.15500211715698
66, 9, 0.7415352829315185, 0.009531081670560401, 0.4, 54.0, 40.0, 130, 0.25640466809272766, 0.899811863899231, 0.6304208636283875, 0.4703013002872467, 0.8330218195915222, 0.6466175317764282, 41.349998235702515
67, 3, 0.7433910152746117, 0.007377078755860414, 0.4, 48.0, 30.0, 82, 0.47609639167785645, 0.7592516541481018, 0.4615779221057892, 0.44222795963287354, 0.808458149433136, 0.542322039604187, 38.9029815196991
67, 5, 0.7433910152746117, 0.007377078755860414, 0.4, 48.0, 30.0, 104, 0.36362576484680176, 0.8316486477851868, 0.5845651030540466, 0.4546574056148529, 0.830720841884613, 0.640646755695343, 37.714998722076416
67, 9, 0.7433910152746117, 0.007377078755860414, 0.4, 48.0, 30.0, 105, 0.2621649503707886, 0.8870484828948975, 0.5722026228904724, 0.42583513259887695, 0.82182776927948, 0.6290667057037354, 40.149980306625366
68, 3, 0.8268984349563312, 0.004959863467258847, 0.4, 52.0, 40.0, 97, 0.4484604299068451, 0.7608150243759155, 0.46619555354118347, 0.4760025143623352, 0.769900918006897, 0.6057252883911133, 39.57998013496399
68, 5, 0.8268984349563312, 0.004959863467258847, 0.4, 52.0, 40.0, 85, 0.4444419741630554, 0.782827615737915, 0.4316435158252716, 0.44725754857063293, 0.8228839039802551, 0.5907167792320251, 37.68798089027405
68, 9, 0.8268984349563312, 0.004959863467258847, 0.4, 52.0, 40.0, 123, 0.23974111676216125, 0.9148087501525879, 0.7211340665817261, 0.4686204791069031, 0.825559139251709, 0.6481016278266907, 40.465983867645264
69, 3, 0.7320056942484053, 0.006493974292143184, 0.4, 56.0, 20.0, 75, 0.498122900724411, 0.7386679649353027, 0.40982872247695923, 0.4522085189819336, 0.8059706091880798, 0.6246107220649719, 39.172998666763306
69, 5, 0.7320056942484053, 0.006493974292143184, 0.4, 56.0, 20.0, 92, 0.390108197927475, 0.8152948021888733, 0.4960637092590332, 0.4374202787876129, 0.8338556289672852, 0.7126867771148682, 37.93897986412048
69, 9, 0.7320056942484053, 0.006493974292143184, 0.4, 56.0, 20.0, 178, 0.3236317038536072, 0.8618409633636475, 0.5878610610961914, 0.3159427046775818, 0.8404844403266907, 0.7427629232406616, 39.7599995136261
70, 3, 0.7082351321652647, 0.006122088138346281, 0.4, 56.0, 20.0, 186, 0.3479154109954834, 0.8473187685012817, 0.6330099105834961, 0.4546198546886444, 0.8208960294723511, 0.679256796836853, 39.09300112724304
70, 5, 0.7082351321652647, 0.006122088138346281, 0.4, 56.0, 20.0, 194, 0.42896580696105957, 0.7967764139175415, 0.46743708848953247, 0.4153130352497101, 0.8401252627372742, 0.6722573637962341, 37.24400043487549
70, 9, 0.7082351321652647, 0.006122088138346281, 0.4, 56.0, 20.0, 168, 0.2725796699523926, 0.8838576674461365, 0.6012948155403137, 0.4007411599159241, 0.8376858830451965, 0.6663922071456909, 39.385998487472534
71, 3, 0.7024236474598977, 0.0058126962050887515, 0.4, 56.0, 20.0, 52, 0.4647870361804962, 0.7537800669670105, 0.46436217427253723, 0.43431994318962097, 0.8097019195556641, 0.6076487898826599, 39.232999086380005
71, 5, 0.7024236474598977, 0.0058126962050887515, 0.4, 56.0, 20.0, 57, 0.4503684341907501, 0.7784985899925232, 0.4437596797943115, 0.46721094846725464, 0.7946707606315613, 0.5949960350990295, 37.35800051689148
71, 9, 0.7024236474598977, 0.0058126962050887515, 0.4, 56.0, 20.0, 164, 0.2924344837665558, 0.8720515966415405, 0.5861480236053467, 0.41938307881355286, 0.8367530703544617, 0.6861861348152161, 39.47900128364563
72, 3, 0.7547582916955574, 0.006897776519337296, 0.4, 56.0, 10.0, 100, 0.47829335927963257, 0.7475267648696899, 0.5404344201087952, 0.4345882534980774, 0.808458149433136, 0.6323927640914917, 38.769999742507935
72, 5, 0.7547582916955574, 0.006897776519337296, 0.4, 56.0, 10.0, 91, 0.4813021421432495, 0.7671952247619629, 0.366142600774765, 0.4399958550930023, 0.8087772727012634, 0.6643472909927368, 36.81197953224182
72, 9, 0.7547582916955574, 0.006897776519337296, 0.4, 56.0, 10.0, 58, 0.42339885234832764, 0.8123831152915955, 0.4301284849643707, 0.37143680453300476, 0.8507456183433533, 0.67567378282547, 39.18799877166748
73, 3, 0.7348036000225115, 0.0040105792040899865, 0.4, 54.0, 10.0, 143, 0.4272152781486511, 0.7824409604072571, 0.5720285773277283, 0.46101072430610657, 0.7873139381408691, 0.6029046177864075, 38.80599856376648
73, 5, 0.7348036000225115, 0.0040105792040899865, 0.4, 54.0, 10.0, 133, 0.4150238633155823, 0.8054343461990356, 0.526509165763855, 0.4655230641365051, 0.8213164806365967, 0.6529558897018433, 36.69800138473511
73, 9, 0.7348036000225115, 0.0040105792040899865, 0.4, 54.0, 10.0, 95, 0.4115540683269501, 0.8133403658866882, 0.45342907309532166, 0.4095699191093445, 0.8376858830451965, 0.690718412399292, 38.88498091697693
74, 3, 0.7252759558740188, 0.00870430504186063, 0.4, 58.0, 30.0, 97, 0.39526352286338806, 0.8212634325027466, 0.5882261991500854, 0.5344844460487366, 0.7823387980461121, 0.6234111189842224, 40.57199954986572
74, 5, 0.7252759558740188, 0.00870430504186063, 0.4, 58.0, 30.0, 63, 0.42156726121902466, 0.7987004518508911, 0.45273357629776, 0.4477096199989319, 0.8181816935539246, 0.6517353653907776, 38.64698100090027
74, 9, 0.7252759558740188, 0.00870430504186063, 0.4, 58.0, 30.0, 196, 0.15079209208488464, 0.9444833993911743, 0.6632488965988159, 0.6438828706741333, 0.82182776927948, 0.6435783505439758, 39.95599889755249
75, 3, 0.7177010945606177, 0.0018545515647161912, 0.4, 60.0, 20.0, 138, 0.4382307529449463, 0.7759271264076233, 0.5905929207801819, 0.4943559169769287, 0.7736323475837708, 0.6140992045402527, 40.102996587753296
75, 5, 0.7177010945606177, 0.0018545515647161912, 0.4, 60.0, 20.0, 74, 0.4465225040912628, 0.8039913773536682, 0.4423235356807709, 0.48736146092414856, 0.7962381839752197, 0.6442167162895203, 38.11999988555908
75, 9, 0.7177010945606177, 0.0018545515647161912, 0.4, 60.0, 20.0, 117, 0.26615095138549805, 0.8905584216117859, 0.563494861125946, 0.44644391536712646, 0.8582082390785217, 0.6340422034263611, 40.20698118209839
76, 3, 0.7012455106903872, 0.0029506114548272654, 0.4, 60.0, 10.0, 123, 0.4306866526603699, 0.7829620838165283, 0.5004579424858093, 0.44383859634399414, 0.8109457492828369, 0.6032258868217468, 39.81000089645386
76, 5, 0.7012455106903872, 0.0029506114548272654, 0.4, 60.0, 10.0, 177, 0.34275466203689575, 0.8417496085166931, 0.5457552671432495, 0.47842681407928467, 0.7868337631225586, 0.6299569606781006, 38.35499978065491
76, 9, 0.7012455106903872, 0.0029506114548272654, 0.4, 60.0, 10.0, 146, 0.3098965287208557, 0.8663081526756287, 0.5554909110069275, 0.403848260641098, 0.84328293800354, 0.6693344712257385, 40.169999837875366
77, 3, 0.7304123837429601, 0.00593805871824243, 0.4, 50.0, 30.0, 157, 0.3529798984527588, 0.8269956707954407, 0.6529404520988464, 0.4383739233016968, 0.812189519405365, 0.6467099189758301, 38.867002964019775
77, 5, 0.7304123837429601, 0.00593805871824243, 0.4, 50.0, 30.0, 82, 0.398272305727005, 0.8140922784805298, 0.5418431162834167, 0.4702093303203583, 0.8291534781455994, 0.7080942392349243, 36.998000383377075
77, 9, 0.7304123837429601, 0.00593805871824243, 0.4, 50.0, 30.0, 112, 0.3660639822483063, 0.8398242592811584, 0.5256962776184082, 0.43093523383140564, 0.8302233219146729, 0.6649028062820435, 39.15298080444336
78, 3, 0.7534682786372381, 0.004981508931863928, 0.4, 50.0, 30.0, 115, 0.5163159966468811, 0.7660260796546936, 0.4941595494747162, 0.5374743938446045, 0.7947765588760376, 0.6448957324028015, 38.93199944496155
78, 5, 0.7534682786372381, 0.004981508931863928, 0.4, 50.0, 30.0, 77, 0.3996644914150238, 0.8203452229499817, 0.46570590138435364, 0.4388079047203064, 0.8103446960449219, 0.7051724195480347, 36.86098003387451
78, 9, 0.7534682786372381, 0.004981508931863928, 0.4, 50.0, 30.0, 105, 0.23465368151664734, 0.9186376929283142, 0.7635253667831421, 0.3896833062171936, 0.8274248242378235, 0.7552168965339661, 38.848000288009644
79, 3, 0.7526108122571465, 0.00478713206982974, 0.4, 50.0, 30.0, 122, 0.35795071721076965, 0.8371573090553284, 0.629241406917572, 0.45496535301208496, 0.8171646595001221, 0.6507781147956848, 38.97700095176697
79, 5, 0.7526108122571465, 0.00478713206982974, 0.4, 50.0, 30.0, 83, 0.3601096272468567, 0.8352560997009277, 0.6175127029418945, 0.45534610748291016, 0.8244512677192688, 0.6779025793075562, 37.11600065231323
79, 9, 0.7526108122571465, 0.00478713206982974, 0.4, 50.0, 30.0, 93, 0.2578614354133606, 0.9014072418212891, 0.5483964085578918, 0.4363974332809448, 0.8199621438980103, 0.6658539175987244, 38.91606163978577
80, 3, 0.7721539829915403, 0.003480900856205988, 0.4, 48.0, 40.0, 135, 0.45422980189323425, 0.7738426923751831, 0.5392281413078308, 0.48115992546081543, 0.8047268986701965, 0.6387024521827698, 39.874001264572144
80, 5, 0.7721539829915403, 0.003480900856205988, 0.4, 48.0, 40.0, 119, 0.35962754487991333, 0.8354966044425964, 0.5889554619789124, 0.5360167622566223, 0.771159827709198, 0.5993697643280029, 37.901999950408936
80, 9, 0.7721539829915403, 0.003480900856205988, 0.4, 48.0, 40.0, 161, 0.1364087164402008, 0.9527795314788818, 0.7364200949668884, 0.6000158786773682, 0.7919771075248718, 0.6169434785842896, 39.16399908065796
81, 3, 0.7292637822430584, 0.0022127259901024957, 0.4, 50.0, 70.0, 170, 0.3590814769268036, 0.8374177813529968, 0.620461642742157, 0.5091488361358643, 0.777363657951355, 0.626264214515686, 41.18599462509155
81, 5, 0.7292637822430584, 0.0022127259901024957, 0.4, 50.0, 70.0, 55, 0.37761300802230835, 0.8201047778129578, 0.5070409774780273, 0.5296728610992432, 0.7507835626602173, 0.49426379799842834, 38.618000745773315
81, 9, 0.7292637822430584, 0.0022127259901024957, 0.4, 50.0, 70.0, 97, 0.19212783873081207, 0.9224666953086853, 0.5900793075561523, 0.611748218536377, 0.7807831168174744, 0.5982734560966492, 40.65700078010559
82, 3, 0.7914885597591241, 0.0008276902197724408, 0, 46.0, 50.0, 179, 0.3575440049171448, 0.8405444025993347, 0.6873041987419128, 0.5258835554122925, 0.7674133777618408, 0.6351792216300964, 39.58399844169617
82, 5, 0.7914885597591241, 0.0008276902197724408, 0, 46.0, 50.0, 190, 0.42481017112731934, 0.8287626504898071, 0.5735511779785156, 0.4820988178253174, 0.8087772727012634, 0.6742963790893555, 37.33799958229065
82, 9, 0.7914885597591241, 0.0008276902197724408, 0, 46.0, 50.0, 171, 0.18247859179973602, 0.9333155155181885, 0.64049232006073, 0.6783876419067383, 0.7770518064498901, 0.6153302788734436, 39.20300006866455
83, 3, 0.7824868349481136, 0.001470365094774212, 0.4, 44.0, 30.0, 116, 0.3591429591178894, 0.839762806892395, 0.6351657509803772, 0.472231388092041, 0.7786074280738831, 0.5681054592132568, 38.546998262405396
83, 5, 0.7824868349481136, 0.001470365094774212, 0.4, 44.0, 30.0, 139, 0.29713547229766846, 0.8679637908935547, 0.5621649026870728, 0.4502350091934204, 0.8040751218795776, 0.6965209245681763, 36.0600004196167
